City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
230,mogocha,53.7333,119.7667,262.2,64,5,0.85,RU,1699832940
231,belle fourche,44.6714,-103.8522,286.88,39,0,2.31,US,1699832941
232,new norfolk,-42.7826,147.0587,290.21,43,17,3.45,AU,1699832942
233,al ghayzah,16.2079,52.176,299.31,71,0,0.64,YE,1699832943
234,portland,45.5234,-122.6762,287.96,76,75,7.72,US,1699832681
235,udachny,66.4167,112.4,261.76,96,100,3.29,RU,1699832944
236,berezovyy,51.6667,135.7,264.21,58,59,0.56,RU,1699832945
237,newborough,52.6389,-0.2233,282.65,97,100,4.12,GB,1699832946
238,la passe,45.5549,-0.8967,288.28,87,99,5.8,FR,1699832881
239,rehoboth,-23.3167,17.0833,296.27,41,86,1.05,NA,1699832947
240,makamba,-4.1348,29.804,290.35,87,56,0.94,BI,1699832948
241,fort mcmurray,56.7268,-111.381,275.92,69,20,4.63,CA,1699832880
242,la sarre,48.8002,-79.1996,270.29,91,57,4.38,CA,1699832949
243,aswan,24.0934,32.907,300.43,55,97,2.68,EG,1699832950
244,al burayqah,30.4062,19.5739,295.13,72,0,4.68,LY,1699832951
245,tres arroyos,-38.3739,-60.2798,281.52,43,19,2.84,AR,1699832951
246,saint-philippe,-21.3585,55.7679,292.92,84,62,3.04,RE,1699832952
247,dunedin,-45.8742,170.5036,293.75,45,100,0.67,NZ,1699832953
248,dongola,19.1667,30.4833,299.79,44,58,4.83,SD,1699832954
249,fuyuan,46.4333,127.0833,261.39,89,12,3.29,CN,1699832954
250,zhigalovo,54.8097,105.1578,259.51,98,84,0.66,RU,1699832955
251,hasaki,35.7333,140.8333,283.31,82,92,10.73,JP,1699832956
252,mount gambier,-37.8333,140.7667,288.89,52,76,2.7,AU,1699832957
253,muynoq,43.7683,59.0214,278.15,73,14,4.51,UZ,1699832957
254,la'ie,21.6477,-157.9253,304.13,75,29,1.79,US,1699832958
255,bandundu,-3.3167,17.3667,294.33,94,100,0.92,CD,1699832959
256,taesal-li,36.9714,126.4542,278.93,60,8,8.72,KR,1699832959
